programme_id,event_id,lieu_id,nom_item,type_item,date,heure_debut,heure_fin,scene_salle,prix_item,url,notes,genre,artiste_id,description_item,image_url,billetterie_url,duree_min,public_cible,langue,scraped_at,film_id,form,moods,mood_source,mood_confiance,genres_mood
P0291,E003b,L126,Le Tombeau des lucioles,film,2026-08-24,19:00,,Tournefeuille,,https://toulouse.cinemas-utopia.org/film/?id=1093,image_url filled 2026-08-24,animation_jeune_public,,"Japon, été 1945. Après le bombardement de Kobé, Seita, un adolescent de quatorze ans et sa petite soeur de quatre ans, Setsuko, orphelins, vont s’installer chez leur tante à quelques dizaines de kilomètres de chez eux. Celle-ci leur fait comprendre qu’ils sont une gêne pour la famille et doivent mériter leur riz quotidien. Seita décide de partir avec sa petite sœur. Ils se réfugient dans un bunker désaffecté en pleine campagne et vivent des jours heureux illuminés par la présence de milliers de ",https://fr.web.img5.acsta.net/img/4c/e5/4ce5eb41dee26f90d52da68353d7d38b.jpg,,,,,2026-08-24T15:57:08,F0163,cine,tendre,pitch,haute,animation|famille|jeunesse|rural|histoire
P0292,E003b,L126,Soudain,film,2026-08-24,19:45,,Tournefeuille,,https://toulouse.cinemas-utopia.org/film/?id=13459,image_url filled 2026-08-24,fiction,,"Directrice d'un établissement pour personnes âgées, Marie-Lou tente d'y instaurer une philosophie de soins innovante basée sur l'écoute et la dignité des résidents. Sa rencontre avec Mari, une metteuse en scène japonaise qui se bat contre un cancer, va bouleverser sa trajectoire.",https://fr.web.img6.acsta.net/img/3e/42/3e425c3916d4f282734535c052079c8b.jpg,,,,,2026-08-24T15:57:08,F0009,cine,cerveau,pitch,haute,fiction|maladie
P0293,E003b,L126,Notre salut,film,2026-08-24,20:20,,Tournefeuille,,https://toulouse.cinemas-utopia.org/film/?id=13456,cycle #7132 | image_url filled 2026-08-24,fiction,,"Septembre 1940, le régime de Pétain se met en place. Henri Marre, 49 ans, débarque à Vichy sans le sou, sans contact, loin de sa femme et ses enfants. Il voit dans la nouvelle administration l’opportunité de trouver enfin la place qu’il mérite. Dans sa valise, son traité politique édité à compte d’auteur, Notre Salut, où il défend ses convictions patriotiques et ses méthodes d'ingénieur. Son credo : « gagner en efficacité » pour relever la France de la débâcle. Mais peut-être qu’Henri cherche av",https://fr.web.img4.acsta.net/img/b7/ac/b7acc48dac20e8329866a199e0ff78e8.jpg,,,,,2026-08-24T15:57:08,F0079,cine,cerveau,pitch,haute,fiction|politique|famille|histoire
P0294,E003b,L126,Fjord,film,2026-08-24,20:30,,Tournefeuille,,https://toulouse.cinemas-utopia.org/film/?id=13457,image_url filled 2026-08-24,fiction,,"Les Gheorghiu, un couple roumano-norvégien très pieux, s’installent dans un village au bout d’un fjord. Lorsque le corps enseignant découvre des ecchymoses sur le corps d'un de leurs enfants, le village se demande si leur éducation traditionnelle pourrait en être la cause.",https://fr.web.img5.acsta.net/img/7d/a3/7da334b5a024f1960d11cefab25107bc.jpg,,,,,2026-08-24T15:57:08,F0003,cine,,pitch,basse,fiction|famille|rural|religion
P0295,E003b,L126,La Fille Condor,film,2026-08-24,20:45,,Tournefeuille,,https://toulouse.cinemas-utopia.org/film/?id=13765,image_url filled 2026-08-24,fiction,,"Ana, accoucheuse traditionnelle quechua, et Clara, sa fille adoptive, exercent dans l’Altiplano bolivien, comme des générations de femmes avant la conquête. Un accouchement dans la pénombre ouvre ce film d’Alvaro Olmos Torrico, entre clairs-obscurs et transmission.",https://films.cinemas-utopia.org/wp-content/uploads/2026/07/Fille-Condor-COUV.jpg,,,,,2026-08-24T15:57:08,F0040,cine,,pitch,basse,fiction
PTMP_L127_0_08241620,ETMP_L127_308394_0824,L127,Paradise,film,2026-08-24,16:20,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=308394.html,Réal: Jérémy Comte | Langue:VOSTFR | Version:ORIGINAL,fiction,,"Entre le Ghana et le Québec, un lien insoupçonné se tisse entre deux adolescents en perte de repères, tous deux marqués par la disparition de leur père.",https://fr.web.img5.acsta.net/img/e3/bc/e3bcdfc468de5e583a6b4789afcda3e0.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.308394&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=16:20&code=VO; SUBTITLE; DISABLED ACCESS",93,tout_public,VOSTFR,2026-08-24T15:25:45,F0052,cine,,pitch,basse,fiction
PTMP_L127_1_08241640,ETMP_L127_6796_0824,L127,Wake in Fright,film,2026-08-24,16:40,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=6796.html,Réal: Ted Kotcheff | Langue:VOSTFR | Version:ORIGINAL,patrimoine_retro,,"John Grant, un jeune instituteur, fait escale dans une petite ville minière de Bundayabba avant de partir en vacances à Sydney. Le soir, il joue son argent et se soûle. Ce qui devait être l'affaire d'une nuit s'étend sur plusieurs jours...",https://fr.web.img2.acsta.net/img/a4/f8/a4f8b6f57f8f10a497a0aa7cd09b87cc.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.6796&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=16:40&code=VO; SUBTITLE; DISABLED ACCESS",109,Interdit - 12 ans,VOSTFR,2026-08-24T15:25:45,F0075,cine,,pitch,basse,patrimoine|retro
PTMP_L127_2_08241720,ETMP_L127_188280_0824,L127,Fjord,film,2026-08-24,17:20,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=188280.html,Réal: Cristian Mungiu | Langue:VOSTFR | Version:ORIGINAL,fiction,,"Les Gheorghiu, un couple roumano-norvégien très pieux, s’installent dans un village au bout d’un fjord. Lorsque le corps enseignant découvre des ecchymoses sur le corps d'un de leurs enfants, le village se demande si leur éducation traditionnelle pourrait en être la cause.",https://fr.web.img5.acsta.net/img/7d/a3/7da334b5a024f1960d11cefab25107bc.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.188280&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=17:20&code=VO; SUBTITLE; DISABLED ACCESS",146,tout_public,VOSTFR,2026-08-24T15:25:45,F0003,cine,,pitch,basse,fiction|famille|rural|religion
PTMP_L127_4_08241815,ETMP_L127_1000027856_0824,L127,Girl,film,2026-08-24,18:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000027856.html,Réal: Shu Qi | Langue:VOSTFR | Version:ORIGINAL,fiction,,"Taïwan, 1988. Hsiao-lee, une jeune adolescente timide, peine à trouver sa place au sein de sa famille dysfonctionnelle. Elle voit sa vie bouleversée par sa rencontre avec Li-li, une jeune fille vive et insouciante qui lui permet de s’évader de son quotidien. Mais lorsque le passé douloureux de sa mère ressurgit, d’anciennes blessures refont surface. Partagée entre un lourd héritage familial et son ardent désir de liberté, Hsiao-lee doit trouver sa propre voie.",https://fr.web.img5.acsta.net/img/d2/1d/d21d3d85194217a3d7519d2a5caab139.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000027856&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=18:15&code=VO; SUBTITLE; DISABLED ACCESS",124,tout_public,VOSTFR,2026-08-24T15:25:45,F0065,cine,tendre,pitch,haute,fiction|famille
PTMP_L127_5_08241850,ETMP_L127_1000041528_0824,L127,Un grand raccourci,film,2026-08-24,18:50,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000041528.html,"Réal: Armand Foëx, Clément Devilliers | Langue:VF | Version:LOCAL",fiction,,"Quand le restaurant familial menace de fermer, deux cousins bretons relâchent des rats pour s’improviser dératiseurs. Le même été, deux jeunes femmes trafiquent le concours de beauté local pour promouvoir leurs bijoux.",https://fr.web.img2.acsta.net/img/0b/ba/0bba7c07804e33c96916e23ba1ee7ec2.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000041528&tags=Localization.Language.French,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=18:50&code=VF; DISABLED ACCESS",81,tout_public,VF,2026-08-24T15:25:45,F0024,cine,,pitch,basse,fiction|famille
PTMP_L127_3_08242015,ETMP_L127_188280_0824,L127,Fjord,film,2026-08-24,20:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=188280.html,Réal: Cristian Mungiu | Langue:VOSTFR | Version:ORIGINAL,fiction,,"Les Gheorghiu, un couple roumano-norvégien très pieux, s’installent dans un village au bout d’un fjord. Lorsque le corps enseignant découvre des ecchymoses sur le corps d'un de leurs enfants, le village se demande si leur éducation traditionnelle pourrait en être la cause.",https://fr.web.img5.acsta.net/img/7d/a3/7da334b5a024f1960d11cefab25107bc.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.188280&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=20:15&code=VO; SUBTITLE; DISABLED ACCESS",146,tout_public,VOSTFR,2026-08-24T15:25:45,F0003,cine,,pitch,basse,fiction|famille|rural|religion
PTMP_L127_6_08242040,ETMP_L127_316460_0824,L127,The Last Viking,film,2026-08-24,20:40,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=316460.html,Réal: Anders Thomas Jensen | Langue:VOSTFR | Version:ORIGINAL,fiction,,"Après quinze ans derrière les barreaux, un braqueur de banque sort de prison et veut récupérer le butin qu’il avait confié à son frère avant son arrestation. Mais ce dernier, convaincu d’être la réincarnation de John Lennon, l’entraîne dans un voyage aussi inattendu qu’improbable…",https://fr.web.img6.acsta.net/img/78/6b/786b7993221ab3a0d871f6510da3f91f.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.316460&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=20:40&code=VO; SUBTITLE; DISABLED ACCESS",116,Interdit - 12 ans,VOSTFR,2026-08-24T15:25:45,F0046,cine,,pitch,basse,fiction|voyage
PTMP_L127_7_08242045,ETMP_L127_1000034332_0824,L127,Une affaire turque,film,2026-08-24,20:45,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000034332.html,Réal: Hüseyin Aydin Gürsoy | Langue:VOSTFR | Version:ORIGINAL,fiction,,Mathieu s’est éloigné de sa communauté turque pour grimper l’échelle sociale. L’irruption dans sa vie d’un jeune turc en situation précaire ayant besoin d’aide va le précipiter dans une affaire de corruption mettant en péril tout ce qu’il a bâti.,https://fr.web.img3.acsta.net/img/af/fb/affbc85d8e3d646b39700d0bd0dc1cfd.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0071&gid_entity=movie.movie._.1000034332&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.Accessible,Format.Projection.Digital&perfd=20260824&perft=20:45&code=VO; SUBTITLE; DISABLED ACCESS",92,tout_public,VOSTFR,2026-08-24T15:25:45,F0045,cine,,pitch,basse,fiction
PTMP_L128_0_08241555,ETMP_L128_1000025598_0824,L128,La Chaleur,film,2026-08-24,15:55,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000025598.html,Réal: Stéphane Demoustier | Langue:VOSTFR-SME | Version:ORIGINAL,fiction,,"Il fait anormalement chaud sur les plages des Landes et Marouane, 17 ans, passe sa dernière journée au camping avec une angoisse : le corps qu’il a enseveli la veille sur la plage va-t-il apparaitre au grand jour ?",https://fr.web.img2.acsta.net/img/66/7a/667a6bfae865622207e1695971d1879e.png,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000025598&tags=Showtime.Accessibility.Subtitled,Localization.Version.Original,Showtime.Accessibility.OpenCaption,Format.Projection.Digital&perfd=20260824&perft=15:55&code=VO; SUBTITLE; SUBTITLE OCAP",93,tout_public,SME,2026-08-24T15:25:45,F0063,cine,,pitch,basse,fiction
PTMP_L128_1_08241735,ETMP_L128_493_0824,L128,La Règle du jeu,film,2026-08-24,17:35,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=493.html,Réal: Jean Renoir | Langue:VO | Version:ORIGINAL,patrimoine_retro,,"Accueilli en héros à l'aéroport du Bourget, l'aviateur André Jurieux est pourtant écœuré. Lui qui vient de traverser l’Atlantique dans le seul but d’impressionner la belle Christine de La Chesnaye est dépité de ne pas la trouver à son arrivée.",https://fr.web.img3.acsta.net/pictures/22/03/21/14/47/5791881.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.493&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=17:35&code=VO",112,tout_public,VO,2026-08-24T15:25:45,F0124,cine,,pitch,basse,patrimoine|retro
PTMP_L128_2_08241935,ETMP_L128_328440_0824,L128,Nightborn,film,2026-08-24,19:35,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=328440.html,Réal: Hanna Bergholm | Langue:VO | Version:ORIGINAL,fiction,,"Rêvant de construire une vie de famille paisible, Saga et son mari Jon s’installent dans la maison où elle a passé une grande partie de son enfance, au cœur de la forêt finlandaise. Mais dès la naissance de leur enfant, et malgré un entourage qui se veut rassurant, Saga perçoit chez son bébé quelque chose d’inexplicable et d’inquiétant…",https://fr.web.img3.acsta.net/img/67/e4/67e46aeae8cd8f627262d4a1e3e05651.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.328440&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=19:35&code=VO",92,Interdit - 12 ans avec avertissement,VO,2026-08-24T15:25:45,F0127,cine,tendre,pitch,haute,fiction|famille
PTMP_L128_3_08242115,ETMP_L128_1000043086_0824,L128,Comète,film,2026-08-24,21:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=1000043086.html,Réal: Élie Wajeman | Langue:VO | Version:ORIGINAL,fiction,,"Alors qu’une comète traverse le ciel de Paris, des destins se croisent dans une ronde mystérieuse. Deux amis sillonnent la ville et font le point sur leur vie. Une jeune femme retrouve un père qu’elle n’attendait plus. Une autre vend de la drogue pour le compte de son frère. Ailleurs, deux êtres hantés par la mort se rencontrent.",https://fr.web.img6.acsta.net/img/5f/9d/5f9da5d2b22d285ed5450284f5bbc668.jpg,"https://relay.mvtx.us/ticketing/dbz?code_theater=P0056&gid_entity=movie.movie._.1000043086&tags=Localization.Version.Original,Format.Projection.Digital&perfd=20260824&perft=21:15&code=VO",97,tout_public,VO,2026-08-24T15:25:45,F0094,cine,,pitch,basse,fiction|amitie
P1945,E695,L129,non scrapable auto (cookie wall hub),autre,2026-08-24,,,,,https://centresculturels.toulouse.fr/list/events,centresculturels.toulouse.fr exige cookies — skip auto,theatre_contemporain,,,,,,,,,,theatre,,pitch,basse,theatre|contemporain
P1963,E713,L133,Scrape https://foretmagique.fr/ : aucune date dans 24/08–23/09 ou hors saison / ,autre,2026-08-24,,,,,https://foretmagique.fr/,Scrape https://foretmagique.fr/ : aucune date dans 24/08–23/09 ou hors saison / JS.,musique_autre,,,,,,,,,,autre,,vide,basse,
P0088,E002,L135,Chasse au trésor nautique kayak,atelier,2026-08-24,18:30,20:00,Base nautique,gratuit,https://metropole.toulouse.fr/sites/toulouse-fr/files/2026-06/rey-prog-base-nautique-batweb.pdf,dates restantes du cycle : 21 août passé ; 24 juil. & 7 août aussi,atelier_mediation,,,,,,,,,,enfants,,pitch,basse,atelier_mediation|action
P1964,E714,L136,Scrape https://odyssud.com/spectacles : aucune date dans 24/08–23/09 ou hors sai,autre,2026-08-24,,,,,https://odyssud.com/spectacles,Scrape https://odyssud.com/spectacles : aucune date dans 24/08–23/09 ou hors saison / JS.,musique_autre,,,,,,,,,,autre,,vide,basse,
PTMP_L137_0_08241615,ETMP_L137_316021_0824,L137,Oklahoma Honey,film,2026-08-24,16:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=316021.html,Réal: Andrew Patterson (I) | Langue:VOSTFR | Version:ORIGINAL,fiction,,"Au cœur des terres reculées de l’Oklahoma rural, Amziah King, personnage charismatique au talent musical hors du commun, veille sur une bande de marginaux passionnés de bluegrass tout en supervisant la plus importante exploitation apicole de la région.",https://fr.web.img6.acsta.net/img/c5/9b/c59b5f11e1d8c447738dd7b4a8a49476.jpg,https://s.pathe.fr/en/V3358S195955/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,130,tout_public,VOSTFR,2026-08-24T15:25:45,F0015,cine,,pitch,basse,fiction|musique|rural
PTMP_L137_8_08241615,ETMP_L137_314503_0824,L137,La fin d’Oak Street,film,2026-08-24,16:15,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=314503.html,Réal: David Robert Mitchell | Langue:VOSTFR | Version:ORIGINAL,fiction,,"Suite à un étrange événement cosmique, le quartier d’Oak Street se retrouve transporté en un lieu mystérieux. Les Platt, qui ne reconnaissent plus leur environnement familier, ne tardent pas à comprendre qu’il leur faut absolument rester unis s’ils veulent s’en sortir.",https://fr.web.img6.acsta.net/img/2b/1b/2b1bc2ebbf00d185baa83a18177317c6.jpg,https://s.pathe.fr/en/V3358S195954/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,100,tout_public,VOSTFR,2026-08-24T15:25:45,F0006,cine,,pitch,basse,fiction
PTMP_L137_13_08241630,ETMP_L137_276608_0824,L137,Spider-Man: Brand New Day,film,2026-08-24,16:30,,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=276608.html,Réal: Destin Daniel Cretton | Langue:VOSTFR | Version:ORIGINAL,fiction,,"C’est un tout nouveau jour pour Peter Parker Dans un monde qui ne se souvient plus de lui, il poursuit sans relâche sa lutte contre la criminalité. Mais le sentiment d’avoir été oublié par ses amis qui avancent désormais sans lui provoque un changement chez Peter qu’il n’est peut-être pas en mesure de contrôler. Et pourtant, c’est cette mutation qui pourrait être sa seule chance de s’opposer à un adversaire terrifiant, capable d’agir sans jamais être repéré et prêt à s’attaquer à la ville et à t",https://fr.web.img5.acsta.net/img/cd/90/cd90255ae37ff659dab73bd1c422c9b5.jpg,https://s.pathe.fr/en/V3358S196105/booking?utm_source=allocine&utm_medium=allocine&utm_campaign=partenaire-allocine&partenaire=allocine,145,tout_public,VOSTFR,2026-08-24T15:25:45,F0001,cine,,pitch,basse,fiction|amitie
